ID_CUENTA,ID_CLIENTE,MONTO,CUOTAS,NRO_COMPROBANTE,ID_PRODUCTO,ID_CANAL_DESEMBOLSO,ID_TIPO_FINANCIACION,DIAS_MORA,ID_ESTADO_CREDITO,ID_CANAL_SOLICITUD,FECHA_OTORGAMIENTO
22888,1455,39161.94,18,17182361300,CBR-2,TR333,4,5,1,2,2020-08-30
22886,908,27812.74,23,17182360753,CBR-2,TR333,4,160,2,1,2020-08-29
22887,981,96757.01,31,17182360826,CC-1,BV111,1,69,2,2,2020-08-29
22884,588,13028.28,47,17182360433,CBR-2,TR333,4,0,1,2,2020-08-28
22885,1939,78873.15,41,17182361784,CC-1,BV111,1,213,2,2,2020-08-28
22881,488,75209.78,27,17182360333,CO-1,TR333,2,227,2,3,2020-08-26
22882,673,36280.72,43,17182360518,CC-1,TR333,1,4,1,1,2020-08-26
22883,846,52755.89,35,17182360691,CBR-2,TR333,4,105,2,2,2020-08-26
22879,713,32380.03,24,17182360558,CP-1,TR333,3,36,2,2,2020-08-25
22880,1418,22792.95,29,17182361263,COR-2,TR333,2,6,1,1,2020-08-25
22876,1134,58115.2,17,17182360979,CB-1,TR333,4,151,2,2,2020-08-24
22877,1584,68760.83,13,17182361429,CBR-2,TR333,4,148,2,2,2020-08-24
22878,1605,55876.2,30,17182361450,CBR-2,TR333,4,212,2,1,2020-08-24
22874,1354,47234.33,40,17182361199,CBR-2,TR333,4,1,1,1,2020-08-22
22875,1868,78203.84,45,17182361713,CCR-2,TR333,1,74,2,2,2020-08-22
22873,1559,74398.91,28,17182361404,CBR-2,BV111,4,0,1,2,2020-08-21
22870,1132,65235.1,46,17182360977,CP-3,EF222,5,6,1,3,2020-08-20
22871,1201,80854.13,43,17182361046,CC-1,BV111,1,163,2,2,2020-08-20
22872,1427,83860.54,41,17182361272,CBR-2,BV111,4,135,2,3,2020-08-20
22867,584,96420.35,28,17182360429,CC-1,TR333,1,0,1,3,2020-08-19
22868,848,95842.63,31,17182360693,COR-2,TR333,2,165,2,2,2020-08-19
22869,1197,93997.9,27,17182361042,CCR-2,BV111,1,1,1,3,2020-08-19
22863,834,74975.81,12,17182360679,CB-1,TR333,4,207,2,2,2020-08-18
22864,1090,85525.9,12,17182360935,CBR-2,EF222,4,4,1,1,2020-08-18
22865,1678,84382.5,48,17182361523,CO-1,TR333,2,202,2,1,2020-08-18
22866,1784,60393.84,26,17182361629,CP-3,TR333,5,5,1,1,2020-08-18
22858,592,50206.95,32,17182360437,CBR-2,EF222,4,204,2,1,2020-08-17
22859,686,57119.19,39,17182360531,CP-1,TR333,3,6,1,1,2020-08-17
22860,1094,60501.03,44,17182360939,CB-1,TR333,4,38,2,3,2020-08-17
22861,1198,51907.76,20,17182361043,COR-2,TR333,2,86,2,3,2020-08-17
22862,1864,36220.97,35,17182361709,CCR-2,TR333,1,0,1,2,2020-08-17
22857,1632,58885.25,16,17182361477,CBR-2,EF222,4,3,1,2,2020-08-16
22856,1557,76361.55,22,17182361402,CCR-2,BV111,1,14,2,3,2020-08-15
22853,1005,18827.94,36,17182360850,CB-1,TR333,4,230,2,2,2020-08-14
22854,1178,76258.64,16,17182361023,CB-1,TR333,4,3,1,2,2020-08-14
22855,1295,87761.99,48,17182361140,CC-1,TR333,1,1,1,3,2020-08-14
22849,536,15562.53,31,17182360381,CCR-2,TR333,1,213,2,3,2020-08-13
22850,545,35250.97,33,17182360390,CC-1,TR333,1,157,2,1,2020-08-13
22851,1556,44643.28,48,17182361401,CCR-2,TR333,1,21,2,1,2020-08-13
22852,1717,52185.99,12,17182361562,CBR-2,BV111,4,142,2,3,2020-08-13
22847,678,15383.21,15,17182360523,CC-1,TR333,1,6,1,1,2020-08-12
22848,1586,76756.69,37,17182361431,CC-1,TR333,1,26,2,2,2020-08-12
22846,1659,83849.59,30,17182361504,CBR-2,BV111,4,86,2,2,2020-08-11
22844,1675,71385.19,30,17182361520,CCR-2,TR333,1,2,1,3,2020-08-10
22845,1898,69542.89,39,17182361743,CC-1,TR333,1,2,1,2,2020-08-10
22841,597,96891.31,38,17182360442,CBR-2,BV111,4,6,1,3,2020-08-09
22842,1215,45538.54,32,17182361060,CBR-2,TR333,4,4,1,2,2020-08-09
22843,1564,23000.69,45,17182361409,CB-1,TR333,4,3,1,2,2020-08-09
22840,1013,92146.36,32,17182360858,CC-1,TR333,1,233,2,1,2020-08-08
22839,1707,89019.25,19,17182361552,CCR-2,BV111,1,5,1,1,2020-08-07
22836,1228,74138.77,36,17182361073,CBR-2,TR333,4,140,2,3,2020-08-06
22837,1237,38825.95,20,17182361082,CC-1,BV111,1,142,2,1,2020-08-06
22838,1759,36973.23,29,17182361604,CB-1,BV111,4,4,1,2,2020-08-06
22831,544,47344.79,13,17182360389,CPR-4,TR333,5,14,2,2,2020-08-05
22832,616,81472.41,12,17182360461,CBR-2,TR333,4,2,1,1,2020-08-05
22833,1100,98282.22,45,17182360945,CCR-2,EF222,1,1,1,1,2020-08-05
22834,1233,64794.94,40,17182361078,CCR-2,TR333,1,2,1,2,2020-08-05
22835,1789,55142.18,18,17182361634,CPR-2,BV111,3,46,2,2,2020-08-05
22830,918,57619.19,21,17182360763,CC-1,TR333,1,9,2,1,2020-08-04
22827,507,76973.14,28,17182360352,CCR-2,BV111,1,5,1,2,2020-08-03
22828,989,72297.43,12,17182360834,CBR-2,BV111,4,86,2,3,2020-08-03
22829,1499,17425.74,35,17182361344,CBR-2,BV111,4,65,2,1,2020-08-03
22826,1382,38449.63,35,17182361227,CC-1,EF222,1,0,1,3,2020-08-01
22825,1227,26792.86,20,17182361072,CBR-2,BV111,4,77,2,3,2020-07-31
22824,934,38413.15,41,17182360779,CC-1,TR333,1,4,1,2,2020-07-30
22821,508,27993.2,47,17182360353,CC-1,TR333,1,2,1,1,2020-07-29
22822,1008,73080.94,38,17182360853,CBR-2,TR333,4,0,1,1,2020-07-29
22823,1346,18113.86,44,17182361191,CBR-2,TR333,4,5,1,2,2020-07-29
22819,754,36495.59,30,17182360599,CBR-2,TR333,4,5,1,2,2020-07-28
22820,1899,68033.04,19,17182361744,CB-1,BV111,4,5,1,1,2020-07-28
22817,635,19920.3,32,17182360480,CCR-2,TR333,1,93,2,2,2020-07-27
22818,1787,35814.31,37,17182361632,CP-3,BV111,5,152,2,1,2020-07-27
22814,563,10843.29,37,17182360408,CCR-2,TR333,1,206,2,1,2020-07-26
22815,1103,62876.72,23,17182360948,CO-1,TR333,2,6,1,3,2020-07-26
22816,1485,40221.09,25,17182361330,CB-1,TR333,4,178,2,1,2020-07-26
22813,1070,85132.77,44,17182360915,CO-1,EF222,2,174,2,2,2020-07-23
22812,1461,86614.59,39,17182361306,CCR-2,BV111,1,113,2,2,2020-07-22
22808,611,77101.76,15,17182360456,CP-1,BV111,3,205,2,1,2020-07-21
22809,647,73777.08,20,17182360492,CBR-2,BV111,4,209,2,1,2020-07-21
22810,1583,90052.48,25,17182361428,CC-1,TR333,1,23,2,1,2020-07-21
22811,1778,51158.79,41,17182361623,CBR-2,TR333,4,129,2,2,2020-07-21
22806,1634,50056.28,44,17182361479,CBR-2,TR333,4,2,1,2,2020-07-19
22807,1753,26150.93,21,17182361598,CC-1,TR333,1,4,1,1,2020-07-19
22805,1363,91527.21,21,17182361208,CC-1,TR333,1,2,1,2,2020-07-17
22799,707,85842.38,39,17182360552,CPR-2,BV111,3,5,1,1,2020-07-16
22800,1209,55369.58,29,17182361054,CB-1,BV111,4,83,2,2,2020-07-16
22801,1661,81106.82,35,17182361506,CCR-2,BV111,1,99,2,3,2020-07-16
22802,1838,30003.68,37,17182361683,CC-1,TR333,1,5,1,2,2020-07-16
22803,1857,26079.89,33,17182361702,CP-1,BV111,3,116,2,1,2020-07-16
22804,1957,11715.76,47,17182361802,CCR-2,BV111,1,2,1,3,2020-07-16
22794,411,58976.47,14,17182360256,CC-1,BV111,1,211,2,2,2020-07-15
22795,1403,94244.86,41,17182361248,CB-1,TR333,4,234,2,2,2020-07-15
22796,1745,91744.64,36,17182361590,CBR-2,TR333,4,92,2,3,2020-07-15
22797,1942,22373.87,47,17182361787,CC-1,EF222,1,0,1,1,2020-07-15
22798,1958,82380.35,20,17182361803,CC-1,TR333,1,3,1,2,2020-07-15
22793,1074,13594.1,17,17182360919,COR-2,TR333,2,110,2,3,2020-07-14
22789,388,41077.1,21,17182360233,CC-1,TR333,1,15,2,3,2020-07-13
22790,396,72077.65,27,17182360241,CC-1,TR333,1,167,2,2,2020-07-13
22791,408,74537.62,35,17182360253,CB-1,TR333,4,2,1,1,2020-07-13
22792,410,59826.02,31,17182360255,CB-1,EF222,4,3,1,3,2020-07-13
22788,406,20398.84,42,17182360251,CP-3,TR333,5,65,2,2,2020-07-12
22785,409,54526.68,21,17182360254,CC-1,BV111,1,0,1,3,2020-07-11
22786,419,76759.38,24,17182360264,CB-1,BV111,4,4,1,2,2020-07-11
22787,996,14144.09,48,17182360841,COR-2,TR333,2,15,2,1,2020-07-11
22781,717,68922.63,45,17182360562,CBR-2,BV111,4,3,1,1,2020-07-10
22782,819,17180.27,42,17182360664,COR-2,BV111,2,0,1,1,2020-07-10
22783,1253,28722.45,18,17182361098,CC-1,TR333,1,118,2,3,2020-07-10
22784,1815,14610.84,31,17182361660,CB-1,TR333,4,198,2,1,2020-07-10
22779,392,67806.75,28,17182360237,CC-1,EF222,1,6,1,3,2020-07-09
22780,1424,34559.28,32,17182361269,CB-1,TR333,4,29,2,3,2020-07-09
22777,405,82480.02,33,17182360250,CB-1,TR333,4,150,2,2,2020-07-08
22778,1154,56187.69,41,17182360999,CB-1,TR333,4,137,2,2,2020-07-08
22773,400,13540.96,17,17182360245,CPR-4,EF222,5,0,1,2,2020-07-07
22774,414,50853.57,45,17182360259,CPR-4,TR333,5,207,2,2,2020-07-07
22775,567,19237.77,14,17182360412,CO-1,BV111,2,2,1,3,2020-07-07
22776,985,99541.27,13,17182360830,CCR-2,TR333,1,2,1,3,2020-07-07
22771,395,81050.93,26,17182360240,COR-2,TR333,2,108,2,1,2020-07-06
22772,1921,97032.56,47,17182361766,CC-1,BV111,1,54,2,1,2020-07-06
22766,403,20640.45,48,17182360248,CC-1,TR333,1,5,1,3,2020-07-05
22767,407,43392.99,34,17182360252,CCR-2,BV111,1,176,2,3,2020-07-05
22768,741,32190.55,17,17182360586,CBR-2,BV111,4,184,2,1,2020-07-05
22769,1036,91681.31,28,17182360881,CB-1,TR333,4,102,2,3,2020-07-05
22770,1158,94627.83,35,17182361003,COR-2,TR333,2,2,1,3,2020-07-05
22758,393,54246.95,15,17182360238,CO-1,TR333,2,6,1,1,2020-07-04
22759,398,51185.9,30,17182360243,CP-3,TR333,5,143,2,1,2020-07-04
22760,412,57069.92,26,17182360257,CC-1,EF222,1,6,1,3,2020-07-04
22761,420,17892.4,13,17182360265,CB-1,EF222,4,4,1,2,2020-07-04
22762,675,70772.44,34,17182360520,CBR-2,TR333,4,183,2,3,2020-07-04
22763,704,59805.44,40,17182360549,CO-1,TR333,2,177,2,3,2020-07-04
22764,917,57878.1,12,17182360762,CB-1,BV111,4,68,2,3,2020-07-04
22765,1809,39570.93,13,17182361654,CB-1,BV111,4,112,2,3,2020-07-04
22753,387,73340.92,24,17182360232,CC-1,BV111,1,6,1,3,2020-07-03
22754,397,12981.8,44,17182360242,CBR-2,BV111,4,69,2,1,2020-07-03
22755,758,51263.79,16,17182360603,CP-1,TR333,3,137,2,1,2020-07-03
22756,1856,76603,33,17182361701,CPR-2,TR333,3,6,1,1,2020-07-03
22757,1945,91702.34,46,17182361790,CC-1,TR333,1,5,1,3,2020-07-03
22750,423,27726.46,16,17182360268,CC-1,TR333,1,4,1,3,2020-07-02
22751,1014,83904.35,14,17182360859,CBR-2,TR333,4,91,2,1,2020-07-02
22752,1286,80172.14,25,17182361131,COR-2,TR333,2,0,1,3,2020-07-02
22745,402,25300.84,38,17182360247,CC-1,EF222,1,65,2,1,2020-07-01
22746,413,45045.33,39,17182360258,CBR-2,TR333,4,10,2,2,2020-07-01
22747,809,74152.45,36,17182360654,CC-1,BV111,1,153,2,2,2020-07-01
22748,1681,90094.28,28,17182361526,CBR-2,BV111,4,18,2,2,2020-07-01
22749,1723,80633.31,31,17182361568,COR-2,TR333,2,187,2,3,2020-07-01
22743,814,88077.03,18,17182360659,CCR-2,TR333,1,6,1,3,2020-06-30
22744,886,38125.19,25,17182360731,CB-1,TR333,4,1,1,3,2020-06-30
22739,546,10363.89,32,17182360391,CB-1,TR333,4,5,1,1,2020-06-29
22740,646,69486.96,28,17182360491,CBR-2,TR333,4,128,2,2,2020-06-29
22741,1638,84604.11,15,17182361483,CO-1,TR333,2,4,1,1,2020-06-29
22742,1901,88934.58,17,17182361746,CB-1,BV111,4,6,1,2,2020-06-29
22737,963,19268.87,32,17182360808,CCR-2,TR333,1,2,1,3,2020-06-28
22738,1819,49685.68,15,17182361664,CCR-2,BV111,1,84,2,2,2020-06-28
22736,626,99236.79,20,17182360471,CBR-2,TR333,4,0,1,2,2020-06-27
22734,483,79536.19,30,17182360328,CCR-2,TR333,1,3,1,1,2020-06-26
22735,787,61497.61,41,17182360632,CBR-2,BV111,4,63,2,3,2020-06-26
22733,941,62562.06,47,17182360786,CO-1,BV111,2,6,1,2,2020-06-25
22731,806,97380.03,23,17182360651,CBR-2,TR333,4,49,2,3,2020-06-24
22732,827,39230.03,44,17182360672,CCR-2,BV111,1,4,1,3,2020-06-24
22729,1144,53068.35,15,17182360989,CBR-2,TR333,4,222,2,2,2020-06-23
22730,1879,84786.87,34,17182361724,CC-1,BV111,1,100,2,1,2020-06-23
22728,1508,19762.96,34,17182361353,CCR-2,TR333,1,5,1,2,2020-06-22
22726,1465,44656.63,12,17182361310,CBR-2,TR333,4,32,2,1,2020-06-21
22727,1762,67327.74,30,17182361607,CBR-2,EF222,4,0,1,3,2020-06-21
22723,527,98023.93,20,17182360372,CO-1,BV111,2,6,1,2,2020-06-19
22724,1040,86760.29,31,17182360885,CCR-2,EF222,1,0,1,2,2020-06-19
22725,1250,75732.29,12,17182361095,CC-1,EF222,1,144,2,3,2020-06-19
22721,636,92518.71,48,17182360481,CBR-2,TR333,4,5,1,2,2020-06-18
22722,1162,67543.16,21,17182361007,CC-1,EF222,1,6,1,2,2020-06-18
22717,478,42740.36,13,17182360323,CB-1,TR333,4,1,1,3,2020-06-15
22718,1196,84702.45,39,17182361041,CB-1,TR333,4,4,1,1,2020-06-15
22719,1611,96024.4,22,17182361456,COR-2,BV111,2,5,1,3,2020-06-15
22720,1894,85645.73,40,17182361739,CP-1,TR333,3,1,1,1,2020-06-15
22716,876,55449.66,44,17182360721,CPR-4,TR333,5,4,1,1,2020-06-13
22713,471,77281.26,19,17182360316,CC-1,BV111,1,2,1,1,2020-06-12
22714,1119,72849.76,30,17182360964,CO-1,BV111,2,117,2,2,2020-06-12
22715,1713,36312.37,19,17182361558,CBR-2,TR333,4,163,2,2,2020-06-12
22711,1010,27921.82,41,17182360855,CC-1,EF222,1,0,1,2,2020-06-09
22712,1851,46715.05,18,17182361696,CB-1,BV111,4,238,2,1,2020-06-09
22709,1469,22807.88,45,17182361314,CP-1,BV111,3,26,2,1,2020-06-08
22710,1850,81008.55,43,17182361695,CC-1,EF222,1,143,2,2,2020-06-08
22706,529,41471.95,32,17182360374,CB-1,BV111,4,95,2,1,2020-06-07
22707,791,23530.27,25,17182360636,CB-1,BV111,4,83,2,1,2020-06-07
22708,923,18230.07,41,17182360768,CB-1,TR333,4,172,2,1,2020-06-07
22703,805,27180.13,38,17182360650,CPR-2,TR333,3,3,1,1,2020-06-05
22704,865,31180.95,23,17182360710,CC-1,TR333,1,183,2,2,2020-06-05
22705,1425,81391.89,36,17182361270,COR-2,TR333,2,4,1,2,2020-06-05
22701,1220,13877.59,22,17182361065,CBR-2,EF222,4,240,2,3,2020-06-02
22702,1614,91691.47,33,17182361459,CC-1,TR333,1,194,2,2,2020-06-02
22699,984,49858.74,13,17182360829,CBR-2,TR333,4,149,2,3,2020-06-01
22700,1531,96484.32,17,17182361376,CCR-2,BV111,1,175,2,3,2020-06-01
22698,1422,43124.49,47,17182361267,CPR-2,EF222,3,14,2,1,2020-05-31
22695,394,73424.53,44,17182360239,CB-1,TR333,4,2,1,1,2020-05-30
22696,528,60260.37,15,17182360373,CBR-2,TR333,4,4,1,3,2020-05-30
22697,1631,82082.55,25,17182361476,CBR-2,BV111,4,109,2,1,2020-05-30
22689,92,50442.44,45,17182359937,CB-1,EF222,4,142,2,1,2020-05-29
22690,501,45813.32,30,17182360346,CB-1,BV111,4,56,2,3,2020-05-29
22691,1489,16733.22,15,17182361334,CBR-2,BV111,4,113,2,1,2020-05-29
22692,1555,70638.21,47,17182361400,CBR-2,TR333,4,3,1,2,2020-05-29
22693,1572,65682.78,48,17182361417,CPR-2,EF222,3,54,2,1,2020-05-29
22694,1852,31919.96,19,17182361697,CC-1,EF222,1,1,1,1,2020-05-29
22685,171,47280.33,19,17182360016,CC-1,BV111,1,198,2,1,2020-05-28
22686,609,84574.99,37,17182360454,CO-1,BV111,2,3,1,2,2020-05-28
22687,629,21451.91,45,17182360474,CBR-2,BV111,4,181,2,1,2020-05-28
22688,1882,10350.49,38,17182361727,CC-1,EF222,1,2,1,1,2020-05-28
22683,789,27561.71,24,17182360634,COR-2,BV111,2,90,2,1,2020-05-27
22684,1075,96850.27,27,17182360920,CBR-2,TR333,4,175,2,3,2020-05-27
22682,177,96275.32,45,17182360022,CBR-2,BV111,4,87,2,1,2020-05-26
22679,1399,13805.32,40,17182361244,CB-1,BV111,4,5,1,1,2020-05-25
22680,1720,23917.68,30,17182361565,CBR-2,EF222,4,6,1,1,2020-05-25
22681,1736,73604.96,31,17182361581,CBR-2,TR333,4,178,2,3,2020-05-25
22674,1021,66846.68,41,17182360866,CB-1,BV111,4,143,2,2,2020-05-24
22675,1348,57589.82,14,17182361193,CB-1,TR333,4,220,2,3,2020-05-24
22676,1388,32301.21,13,17182361233,CBR-2,TR333,4,75,2,1,2020-05-24
22677,1783,10695.44,30,17182361628,CPR-4,TR333,5,202,2,1,2020-05-24
22678,1884,58338.38,24,17182361729,CB-1,TR333,4,72,2,1,2020-05-24
22671,479,14144.64,23,17182360324,COR-2,BV111,2,0,1,3,2020-05-23
22672,726,58086.32,24,17182360571,CBR-2,TR333,4,37,2,2,2020-05-23
22673,763,84844.86,29,17182360608,CB-1,TR333,4,3,1,2,2020-05-23
22670,1104,30914.88,41,17182360949,CBR-2,TR333,4,6,1,3,2020-05-22
22664,558,72592.57,19,17182360403,COR-2,TR333,2,0,1,1,2020-05-21
22665,773,35265.57,16,17182360618,CO-1,TR333,2,140,2,2,2020-05-21
22666,1256,31848.4,23,17182361101,CBR-2,TR333,4,181,2,1,2020-05-21
22667,1394,70939.73,38,17182361239,CPR-2,TR333,3,54,2,3,2020-05-21
22668,1794,43773.81,30,17182361639,CC-1,TR333,1,92,2,2,2020-05-21
22669,1964,64576.22,19,17182361809,CC-1,TR333,1,65,2,3,2020-05-21
22662,1210,25018.98,22,17182361055,CC-1,EF222,1,4,1,2,2020-05-20
22663,1491,23440.21,25,17182361336,CPR-2,BV111,3,142,2,1,2020-05-20
22659,358,13186.64,26,17182360203,CB-1,TR333,4,39,2,3,2020-05-19
22660,566,52882.03,34,17182360411,CCR-2,TR333,1,56,2,3,2020-05-19
22661,1871,71661.3,43,17182361716,CP-1,BV111,3,1,1,2,2020-05-19
22658,1865,60330.6,29,17182361710,CC-1,TR333,1,216,2,2,2020-05-18
22655,734,66339.66,19,17182360579,CC-1,TR333,1,19,2,2,2020-05-17
22656,837,61605.21,38,17182360682,CC-1,BV111,1,57,2,1,2020-05-17
22657,994,25964.23,37,17182360839,CC-1,TR333,1,206,2,1,2020-05-17
22650,273,30237.34,24,17182360118,CC-1,TR333,1,154,2,3,2020-05-15
22651,1086,44165.28,36,17182360931,CO-1,TR333,2,0,1,2,2020-05-15
22652,1188,30737.26,42,17182361033,CC-1,TR333,1,57,2,1,2020-05-15
22653,1645,54798.53,45,17182361490,CBR-2,TR333,4,211,2,3,2020-05-15
22654,1737,53459.86,19,17182361582,CCR-2,BV111,1,77,2,3,2020-05-15
22647,80,57934.32,18,17182359925,CCR-2,EF222,1,6,1,1,2020-05-14
22648,438,49952.9,31,17182360283,CC-1,TR333,1,1,1,2,2020-05-14
22649,1515,22978.63,41,17182361360,CO-1,TR333,2,47,2,1,2020-05-14
22644,470,19389.06,45,17182360315,CCR-2,EF222,1,1,1,1,2020-05-13
22645,851,94135.72,13,17182360696,CPR-4,BV111,5,2,1,2,2020-05-13
22646,1749,57351.22,25,17182361594,CBR-2,BV111,4,62,2,1,2020-05-13
22643,1930,53432.63,43,17182361775,CC-1,EF222,1,3,1,2,2020-05-12
22639,579,18131.02,32,17182360424,CC-1,BV111,1,210,2,1,2020-05-11
22640,1089,92241.39,39,17182360934,CC-1,BV111,1,108,2,2,2020-05-11
22641,1566,22544.69,36,17182361411,CO-1,TR333,2,6,1,2,2020-05-11
22642,1867,12769.58,26,17182361712,CPR-2,BV111,3,145,2,1,2020-05-11
22634,271,76032.94,42,17182360116,CC-1,BV111,1,4,1,3,2020-05-10
22635,538,29494.39,35,17182360383,CPR-4,TR333,5,5,1,2,2020-05-10
22636,1311,40728.51,29,17182361156,CC-1,BV111,1,0,1,3,2020-05-10
22637,1438,86060.84,27,17182361283,CBR-2,TR333,4,6,1,1,2020-05-10
22638,1585,18968.13,44,17182361430,CBR-2,TR333,4,84,2,1,2020-05-10
22632,288,74934.3,17,17182360133,CC-1,TR333,1,213,2,1,2020-05-09
22633,1869,70412.78,13,17182361714,CC-1,BV111,1,3,1,1,2020-05-09
22631,799,91215.47,39,17182360644,CBR-2,BV111,4,72,2,1,2020-05-08
22628,32,99916.74,27,17182359877,CB-1,EF222,4,30,2,3,2020-05-07
22629,305,53769.32,17,17182360150,CC-1,TR333,1,77,2,1,2020-05-07
22630,493,37624.14,29,17182360338,CBR-2,TR333,4,4,1,3,2020-05-07
22626,730,81398.21,23,17182360575,CP-1,EF222,3,66,2,1,2020-05-06
22627,1268,72365.26,35,17182361113,CC-1,TR333,1,112,2,1,2020-05-06
22624,1269,72455,25,17182361114,CBR-2,BV111,4,219,2,2,2020-05-05
22625,1987,24625.04,45,17182361832,CPR-2,BV111,3,3,1,3,2020-05-05
22623,847,83655.96,21,17182360692,CP-3,BV111,5,1,1,2,2020-05-04
22621,55,15221.23,19,17182359900,CB-1,TR333,4,219,2,3,2020-05-03
22622,1087,18505.42,36,17182360932,CB-1,BV111,4,0,1,1,2020-05-03
22616,9,23569.24,14,17182359854,CO-1,BV111,2,5,1,1,2020-05-02
22617,1131,40136.58,47,17182360976,CC-1,BV111,1,5,1,3,2020-05-02
22618,1243,89651.83,35,17182361088,CBR-2,TR333,4,171,2,2,2020-05-02
22619,1635,84794.22,40,17182361480,CBR-2,TR333,4,1,1,3,2020-05-02
22620,1837,25916.71,13,17182361682,CC-1,BV111,1,129,2,3,2020-05-02
22611,142,56230.81,35,17182359987,CC-1,EF222,1,1,1,3,2020-05-01
22612,356,90622.87,32,17182360201,CC-1,TR333,1,122,2,2,2020-05-01
22613,674,76501.45,36,17182360519,CBR-2,TR333,4,2,1,3,2020-05-01
22614,1377,64744.56,12,17182361222,CBR-2,BV111,4,1,1,2,2020-05-01
22615,1909,10739.64,27,17182361754,CC-1,BV111,1,5,1,2,2020-05-01
22609,290,75843.37,44,17182360135,CB-1,EF222,4,32,2,3,2020-04-30
22610,1569,46015.66,15,17182361414,CBR-2,BV111,4,6,1,3,2020-04-30
22606,72,73453.25,26,17182359917,CC-1,EF222,1,14,2,3,2020-04-29
22607,1056,33979.87,29,17182360901,CBR-2,TR333,4,182,2,1,2020-04-29
22608,1136,34854.92,40,17182360981,CP-3,TR333,5,24,2,2,2020-04-29
22605,1356,36690.77,27,17182361201,CCR-2,TR333,1,5,1,3,2020-04-28
22603,1429,74855.19,36,17182361274,CBR-2,BV111,4,203,2,3,2020-04-27
22604,1483,91958.28,18,17182361328,CP-1,TR333,3,211,2,3,2020-04-27
22599,54,92931.66,12,17182359899,CPR-2,TR333,3,3,1,2,2020-04-26
22600,138,92043.38,22,17182359983,CC-1,TR333,1,151,2,2,2020-04-26
22601,366,16475.42,16,17182360211,CC-1,TR333,1,39,2,3,2020-04-26
22602,1702,22918.02,13,17182361547,CB-1,EF222,4,2,1,3,2020-04-26
22590,89,78439.82,21,17182359934,CC-1,BV111,1,120,2,1,2020-04-25
22591,260,30815.33,22,17182360105,CC-1,EF222,1,0,1,1,2020-04-25
22592,322,44597.35,45,17182360167,CB-1,EF222,4,2,1,3,2020-04-25
22593,739,19942.58,25,17182360584,CBR-2,BV111,4,96,2,3,2020-04-25
22594,1138,18023.79,22,17182360983,CBR-2,TR333,4,189,2,1,2020-04-25
22595,1513,24534.95,20,17182361358,CO-1,TR333,2,6,1,1,2020-04-25
22596,1565,77386.47,12,17182361410,CBR-2,TR333,4,6,1,2,2020-04-25
22597,1627,66870.44,12,17182361472,COR-2,BV111,2,2,1,1,2020-04-25
22598,1840,61654.64,37,17182361685,CC-1,EF222,1,68,2,3,2020-04-25
22589,872,80990.71,15,17182360717,CC-1,EF222,1,106,2,2,2020-04-24
22585,1079,66555.92,48,17182360924,CB-1,BV111,4,5,1,2,2020-04-23
22586,1172,80925.38,22,17182361017,CPR-4,EF222,5,1,1,2,2020-04-23
22587,1192,98932.03,28,17182361037,CC-1,EF222,1,5,1,1,2020-04-23
22588,1690,47868.14,20,17182361535,CC-1,EF222,1,154,2,3,2020-04-23
22582,249,29097.44,31,17182360094,CC-1,BV111,1,153,2,1,2020-04-22
22583,509,93226.95,16,17182360354,CBR-2,BV111,4,29,2,3,2020-04-22
22584,1810,55735.77,15,17182361655,CC-1,EF222,1,2,1,3,2020-04-22
22581,1897,83542.16,47,17182361742,CC-1,BV111,1,23,2,2,2020-04-21
22572,22,18687.84,23,17182359867,CC-1,EF222,1,22,2,3,2020-04-20
22573,23,43638.88,33,17182359868,CO-1,TR333,2,0,1,2,2020-04-20
22574,48,20049.52,32,17182359893,CCR-2,TR333,1,2,1,1,2020-04-20
22575,108,21837.19,34,17182359953,CCR-2,TR333,1,27,2,3,2020-04-20
22576,317,63072.7,17,17182360162,CC-1,BV111,1,5,1,1,2020-04-20
22577,882,80319.59,17,17182360727,CC-1,EF222,1,2,1,3,2020-04-20
22578,1289,48830.32,24,17182361134,CO-1,BV111,2,226,2,3,2020-04-20
22579,1637,70667.67,13,17182361482,COR-2,BV111,2,228,2,1,2020-04-20
22580,1715,42625.58,35,17182361560,CBR-2,TR333,4,77,2,2,2020-04-20
22566,42,56275.43,22,17182359887,CC-1,EF222,1,23,2,2,2020-04-19
22567,61,68437.88,33,17182359906,CC-1,BV111,1,1,1,2,2020-04-19
22568,124,93422.57,43,17182359969,CB-1,TR333,4,0,1,2,2020-04-19
22569,796,70155.57,36,17182360641,CCR-2,TR333,1,5,1,1,2020-04-19
22570,807,38377.67,30,17182360652,CBR-2,BV111,4,94,2,2,2020-04-19
22571,1129,69657.13,44,17182360974,COR-2,BV111,2,5,1,1,2020-04-19
22564,188,24591.34,41,17182360033,CC-1,TR333,1,3,1,2,2020-04-18
22565,992,30989.85,34,17182360837,CCR-2,EF222,1,63,2,3,2020-04-18
22560,28,82637.56,43,17182359873,CC-1,TR333,1,93,2,2,2020-04-17
22561,37,94220.64,38,17182359882,CC-1,BV111,1,11,2,3,2020-04-17
22562,1362,74047.84,41,17182361207,CB-1,EF222,4,7,2,3,2020-04-17
22563,1843,42535.4,47,17182361688,CB-1,TR333,4,72,2,3,2020-04-17
22552,21,12511.43,31,17182359866,CPR-2,BV111,3,4,1,1,2020-04-16
